gameId,date,pickTeamId,strategy,betType,oddsUsed,sharpOdds,success,profit,ev
20801226,2009-04-15 20:00:00,,Arbitrage,Totals,104.0,-102.0,true,0.004853426519122461,0.004853426519122461
20801214,2009-04-14 19:00:00,,Arbitrage,Totals,107.0,-101.0,true,0.014420650371331778,0.014420650371331778
20800271,2008-12-03 20:00:00,,Arbitrage,Totals,106.0,-105.0,true,0.0023679848448969754,0.0023679848448969754
20800271,2008-12-03 20:00:00,,Arbitrage,Totals,106.0,-104.0,true,0.004759185227489082,0.004759185227489082
20900916,2010-03-05 19:00:00,,Arbitrage,Totals,115.0,-110.0,true,0.011074197120708673,0.011074197120708673
20900916,2010-03-05 19:00:00,,Arbitrage,Totals,115.0,-110.0,true,0.011074197120708673,0.011074197120708673
20900916,2010-03-05 19:00:00,,Arbitrage,Totals,115.0,-110.0,true,0.011074197120708673,0.011074197120708673
20900916,2010-03-05 19:00:00,,Arbitrage,Totals,115.0,-110.0,true,0.011074197120708673,0.011074197120708673
20900916,2010-03-05 19:00:00,,Arbitrage,Totals,115.0,-109.0,true,0.013352620451763775,0.013352620451763775
20900916,2010-03-05 19:00:00,,Arbitrage,Totals,115.0,-110.0,true,0.011074197120708673,0.011074197120708673
20900916,2010-03-05 19:00:00,,Arbitrage,Totals,115.0,-110.0,true,0.011074197120708673,0.011074197120708673
21500200,2015-11-22 20:00:00,,Arbitrage,Totals,110.0,-105.0,true,0.011614401858304313,0.011614401858304313
21500200,2015-11-22 20:00:00,,Arbitrage,Totals,110.0,-105.0,true,0.011614401858304313,0.011614401858304313
21500200,2015-11-22 20:00:00,,Arbitrage,Totals,110.0,-105.0,true,0.011614401858304313,0.011614401858304313
20800210,2008-11-26 19:00:00,,Arbitrage,Totals,106.0,-105.0,true,0.0023679848448969754,0.0023679848448969754
20800231,2008-11-28 20:00:00,,Arbitrage,Totals,113.0,-105.0,true,0.018321309973663102,0.018321309973663102
20800231,2008-11-28 20:00:00,,Arbitrage,Totals,113.0,-110.0,true,0.0067069081153587895,0.0067069081153587895
20800231,2008-11-28 20:00:00,,Arbitrage,Totals,113.0,-110.0,true,0.0067069081153587895,0.0067069081153587895
20800231,2008-11-28 20:00:00,,Arbitrage,Totals,113.0,-110.0,true,0.0067069081153587895,0.0067069081153587895
20800231,2008-11-28 20:00:00,,Arbitrage,Totals,113.0,-109.0,true,0.00898533144641378,0.00898533144641378
20800231,2008-11-28 20:00:00,,Arbitrage,Totals,113.0,-110.0,true,0.0067069081153587895,0.0067069081153587895
20800231,2008-11-28 20:00:00,,Arbitrage,Totals,113.0,-110.0,true,0.0067069081153587895,0.0067069081153587895
20800107,2008-11-12 19:30:00,,Arbitrage,Totals,107.0,-105.0,true,0.0047130906091670255,0.0047130906091670255
20800142,2008-11-16 18:00:00,,Arbitrage,Totals,105.0,-102.0,true,0.007244626901714568,0.007244626901714568
20800136,2008-11-15 20:00:00,,Arbitrage,Totals,105.0,-102.0,true,0.007244626901714568,0.007244626901714568
20800137,2008-11-15 20:30:00,,Arbitrage,Totals,107.0,-105.0,true,0.0047130906091670255,0.0047130906091670255
20600886,2007-03-03 22:30:00,,Arbitrage,Totals,115.0,-110.0,true,0.011074197120708673,0.011074197120708673
20600886,2007-03-03 22:30:00,,Arbitrage,Totals,115.0,-110.0,true,0.011074197120708673,0.011074197120708673
20600886,2007-03-03 22:30:00,,Arbitrage,Totals,115.0,-110.0,true,0.011074197120708673,0.011074197120708673
20600896,2007-03-05 19:30:00,,Arbitrage,Totals,101.0,100.0,true,0.0024875621890546595,0.0024875621890546595
21500382,2015-12-16 22:30:00,,Arbitrage,Totals,-105.0,106.0,true,0.0023679848448969754,0.0023679848448969754
21500382,2015-12-16 22:30:00,,Arbitrage,Totals,-105.0,106.0,true,0.0023679848448969754,0.0023679848448969754
21500382,2015-12-16 22:30:00,,Arbitrage,Totals,-105.0,106.0,true,0.0023679848448969754,0.0023679848448969754
20600949,2007-03-13 19:00:00,,Arbitrage,Totals,106.0,-105.0,true,0.0023679848448969754,0.0023679848448969754
20600725,2007-02-07 19:00:00,,Arbitrage,Totals,108.0,-105.0,true,0.0070356472795497504,0.0070356472795497504
20600744,2007-02-09 20:00:00,,Arbitrage,Totals,113.0,-110.0,true,0.0067069081153587895,0.0067069081153587895
20600744,2007-02-09 20:00:00,,Arbitrage,Totals,113.0,-110.0,true,0.0067069081153587895,0.0067069081153587895
20600744,2007-02-09 20:00:00,,Arbitrage,Totals,113.0,-110.0,true,0.0067069081153587895,0.0067069081153587895
20600779,2007-02-14 19:00:00,,Arbitrage,Totals,111.0,-110.0,true,0.0022568269013767406,0.0022568269013767406
20600779,2007-02-14 19:00:00,,Arbitrage,Totals,111.0,-110.0,true,0.0022568269013767406,0.0022568269013767406
20600779,2007-02-14 19:00:00,,Arbitrage,Totals,111.0,-110.0,true,0.0022568269013767406,0.0022568269013767406
20600795,2007-02-20 20:30:00,,Arbitrage,Totals,111.0,-110.0,true,0.0022568269013767406,0.0022568269013767406
20600795,2007-02-20 20:30:00,,Arbitrage,Totals,111.0,-110.0,true,0.0022568269013767406,0.0022568269013767406
20600795,2007-02-20 20:30:00,,Arbitrage,Totals,111.0,-110.0,true,0.0022568269013767406,0.0022568269013767406
21200615,2013-01-22 19:30:00,,Arbitrage,Totals,106.0,-105.0,true,0.0023679848448969754,0.0023679848448969754
21500238,2015-11-27 22:30:00,,Arbitrage,Totals,106.0,-105.0,true,0.0023679848448969754,0.0023679848448969754
20801150,2009-04-05 19:30:00,,Arbitrage,Totals,102.0,-101.0,true,0.0024629328604501843,0.0024629328604501843
